Order Date,Order Time,Restaurant ID,Order ID,Quantities Ordered,Cancellation Mode,Reason of Rejection
2023-07-03,6:32:24 PM,1006,289922884,1,Order cancelled through app,Customer Refusal
2023-07-03,6:26:49 PM,1084,289921260,3,Order cancelled through app,Customer Refusal
2023-07-03,6:38:45 PM,1104,289924659,3,Cancelled by Restaurant,Customer Refusal
2023-07-03,6:46:11 PM,1002,289926715,3,Order cancelled through app,Customer Refusal
2023-07-03,1:19:42 PM,1284,289752949,1,Order cancelled through app,Customer Refusal
2023-07-03,1:14:10 PM,1002,289744760,1,Order cancelled through app,Customer Refusal
2023-07-03,7:04:44 PM,1305,289932216,2,Cancelled by Restaurant,Stock Shortage
2023-07-03,7:15:51 PM,1124,289938292,3,Order cancelled through app,Customer Refusal
2023-07-03,7:26:00 PM,1145,289942473,1,Order cancelled through app,Customer Refusal
2023-07-03,7:42:07 PM,1002,289946779,1,Order cancelled through app,Customer Refusal
2023-07-03,7:56:24 PM,1084,289949608,1,Order cancelled through app,Customer Refusal
2023-07-03,8:55:25 PM,1390,289960891,1,Order cancelled through app,Customer Refusal
2023-07-03,9:20:38 PM,1302,289965284,1,Order cancelled through app,Customer Refusal
2023-07-03,11:45:12 PM,1308,289976408,1,Order cancelled through app,Customer Refusal
2023-07-04,12:08:14 AM,1135,289983979,1,Cancelled by Restaurant,Closed Premises
2023-07-04,7:11:14 AM,1145,289998490,1,Order cancelled through app,Customer Refusal
2023-07-04,7:30:54 AM,1395,289999344,1,Order cancelled through app,Customer Refusal
2023-07-04,7:40:45 AM,1212,290000018,2,Order cancelled through app,Customer Refusal
2023-07-04,7:44:58 AM,1129,290000288,1,Order cancelled through app,Customer Refusal
2023-07-04,8:01:19 AM,1002,290001550,1,Order cancelled through app,Customer Refusal
2023-07-04,8:05:59 AM,1002,290002342,1,Order cancelled through app,Customer Refusal
2023-07-04,8:04:04 AM,1162,290001974,1,Order cancelled through app,Customer Refusal
2023-07-04,8:17:11 AM,1395,290004866,1,Order cancelled through app,Customer Refusal
2023-07-04,8:23:36 AM,1395,290006502,1,Order cancelled through app,Customer Refusal
2023-07-04,8:34:06 AM,1006,290009397,1,Order cancelled through app,Customer Refusal
2023-07-04,8:36:32 AM,1395,290010191,1,Order cancelled through app,Customer Refusal
2023-07-04,9:00:02 AM,1002,290018885,1,Order cancelled through app,Customer Refusal
2023-07-04,9:00:43 AM,1284,290019175,1,Order cancelled through app,Customer Refusal
2023-07-04,8:01:14 AM,1002,290001533,1,Order cancelled through app,Customer Refusal
2023-07-04,9:56:25 AM,1006,290045524,1,Order cancelled through app,Customer Refusal
2023-07-04,10:17:42 AM,1346,290054210,1,Order cancelled through app,Customer Refusal
2023-07-04,10:15:38 AM,1302,290053427,1,Order cancelled through app,Customer Refusal
2023-07-04,10:37:58 AM,1129,290061572,3,Cancelled by Restaurant,Customer Refusal
2023-07-04,10:44:28 AM,1074,290063810,2,Order cancelled through app,Customer Refusal
2023-07-04,10:44:39 AM,1002,290063875,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,11:02:47 AM,1002,290070171,1,Order cancelled through app,Customer Refusal
2023-07-04,10:16:51 AM,1104,290053881,3,Cancelled by Restaurant,Stock Shortage
2023-07-04,11:46:32 AM,1302,290085114,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,12:26:10 PM,1084,290101108,1,Order cancelled through app,Customer Refusal
2023-07-04,12:29:06 PM,1395,290102637,1,Order cancelled through app,Customer Refusal
2023-07-04,12:34:27 PM,1002,290106382,1,Order cancelled through app,Customer Refusal
2023-07-04,12:35:35 PM,1002,290107342,1,Order cancelled through app,Customer Refusal
2023-07-04,12:32:46 PM,1084,290104993,2,Cancelled by Restaurant,Stock Shortage
2023-07-04,12:40:13 PM,1284,290111731,4,Order cancelled through app,Customer Refusal
2023-07-04,12:40:16 PM,1162,290111803,1,Order cancelled through app,Customer Refusal
2023-07-04,12:42:56 PM,1074,290114490,1,Order cancelled through app,Customer Refusal
2023-07-04,12:44:49 PM,1135,290116505,4,Cancelled by Restaurant,Closed Premises
2023-07-04,11:09:10 AM,1284,290072641,2,Order cancelled through app,Customer Refusal
2023-07-04,12:44:16 PM,1284,290115901,1,Order cancelled through app,Customer Refusal
2023-07-04,12:48:42 PM,1104,290120715,2,Cancelled by Restaurant,Customer Refusal
2023-07-04,12:00:10 PM,1395,290089252,1,Order cancelled through app,Customer Refusal
2023-07-04,12:55:28 PM,1094,290129263,1,Order cancelled through app,Customer Refusal
2023-07-04,12:57:00 PM,1104,290131313,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,1:01:24 PM,1346,290137508,1,Order cancelled through app,Customer Refusal
2023-07-04,12:53:57 PM,1284,290127205,1,Order cancelled through app,Customer Refusal
2023-07-04,1:04:17 PM,1124,290142024,1,Order cancelled through app,Customer Refusal
2023-07-04,1:04:17 PM,1002,290142031,1,Order cancelled through app,Customer Refusal
2023-07-04,1:00:27 PM,1002,290136106,1,Order cancelled through app,Customer Refusal
2023-07-04,1:07:13 PM,1302,290147132,1,Order cancelled through app,Customer Refusal
2023-07-04,1:11:04 PM,1302,290154378,1,Order cancelled through app,Customer Refusal
2023-07-04,1:13:14 PM,1124,290158456,1,Order cancelled through app,Customer Refusal
2023-07-04,1:12:17 PM,1162,290156621,1,Order cancelled through app,Customer Refusal
2023-07-04,1:19:46 PM,1135,290170622,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,1:18:09 PM,1302,290167671,1,Order cancelled through app,Customer Refusal
2023-07-04,1:22:54 PM,1302,290176178,1,Order cancelled through app,Customer Refusal
2023-07-04,10:06:01 AM,1002,290049631,1,Order cancelled through app,Customer Refusal
2023-07-04,1:22:33 PM,1002,290175596,1,Order cancelled through app,Customer Refusal
2023-07-04,1:20:41 PM,1302,290172298,2,Order cancelled through app,Customer Refusal
2023-07-04,1:22:26 PM,1346,290175378,1,Order cancelled through app,Customer Refusal
2023-07-04,1:25:33 PM,1117,290180769,1,Order cancelled through app,Customer Refusal
2023-07-04,1:27:45 PM,1117,290184483,1,Order cancelled through app,Customer Refusal
2023-07-04,1:05:21 PM,1104,290143789,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,1:33:00 PM,1002,290193053,2,Order cancelled through app,Customer Refusal
2023-07-04,1:37:48 PM,1084,290200500,1,Order cancelled through app,Customer Refusal
2023-07-04,1:14:29 PM,1346,290160803,1,Order cancelled through app,Customer Refusal
2023-07-04,1:47:42 PM,1200,290215226,1,Order cancelled through app,Customer Refusal
2023-07-04,1:22:52 PM,1302,290176115,2,Order cancelled through app,Customer Refusal
2023-07-04,1:49:27 PM,1002,290217542,1,Order cancelled through app,Customer Refusal
2023-07-04,1:50:02 PM,1302,290218285,1,Order cancelled through app,Customer Refusal
2023-07-04,1:33:20 PM,1135,290193557,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,1:53:08 PM,1370,290222359,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,1:19:59 PM,1287,290171043,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,1:47:36 PM,1302,290215088,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,1:57:57 PM,1002,290228259,1,Order cancelled through app,Customer Refusal
2023-07-04,2:02:50 PM,1002,290233798,1,Order cancelled through app,Customer Refusal
2023-07-04,2:03:06 PM,1302,290234071,1,Order cancelled through app,Customer Refusal
2023-07-04,2:04:18 PM,1117,290235463,1,Order cancelled through app,Customer Refusal
2023-07-04,2:04:58 PM,1302,290236199,1,Order cancelled through app,Customer Refusal
2023-07-04,2:07:27 PM,1200,290238921,1,Order cancelled through app,Customer Refusal
2023-07-04,2:07:37 PM,1145,290239103,1,Order cancelled through app,Customer Refusal
2023-07-04,2:05:18 PM,1302,290236604,1,Order cancelled through app,Customer Refusal
2023-07-04,2:12:37 PM,1104,290244461,3,Cancelled by Restaurant,Stock Shortage
2023-07-04,2:01:40 PM,1084,290232445,1,Order cancelled through app,Customer Refusal
2023-07-04,2:10:44 PM,1302,290242544,3,Order cancelled through app,Customer Refusal
2023-07-04,2:16:41 PM,1074,290248269,1,Order cancelled through app,Customer Refusal
2023-07-04,2:07:53 PM,1302,290239457,1,Order cancelled through app,Customer Refusal
2023-07-04,2:20:58 PM,1117,290251760,1,Order cancelled through app,Customer Refusal
2023-07-04,2:25:35 PM,1084,290255160,1,Order cancelled through app,Customer Refusal
2023-07-04,2:32:11 PM,1074,290259326,1,Order cancelled through app,Customer Refusal
2023-07-04,2:48:03 PM,1346,290267807,2,Order cancelled through app,Customer Refusal
2023-07-04,2:52:46 PM,1282,290269900,1,Order cancelled through app,Customer Refusal
2023-07-04,1:37:50 PM,1282,290200564,1,Order cancelled through app,Customer Refusal
2023-07-04,2:18:45 PM,1282,290250020,1,Order cancelled through app,Customer Refusal
2023-07-04,1:28:11 PM,1135,290185197,6,Cancelled by Restaurant,Item Unavailable
2023-07-04,3:41:18 PM,1129,290286315,3,Order cancelled through app,Customer Refusal
2023-07-04,3:46:32 PM,1346,290288127,1,Order cancelled through app,Customer Refusal
2023-07-04,3:58:39 PM,1092,290292437,3,Order cancelled through app,Customer Refusal
2023-07-04,4:09:07 PM,1002,290297232,1,Order cancelled through app,Customer Refusal
2023-07-04,4:10:29 PM,1074,290298009,1,Order cancelled through app,Customer Refusal
2023-07-04,4:12:55 PM,1129,290299426,2,Order cancelled through app,Customer Refusal
2023-07-04,4:22:42 PM,1200,290304725,1,Order cancelled through app,Customer Refusal
2023-07-04,4:26:50 PM,1214,290306926,1,Order cancelled through app,Customer Refusal
2023-07-04,4:33:49 PM,1302,290310854,2,Order cancelled through app,Customer Refusal
2023-07-04,4:39:09 PM,1002,290314078,3,Order cancelled through app,Customer Refusal
2023-07-04,4:49:05 PM,1002,290320464,1,Order cancelled through app,Customer Refusal
2023-07-04,4:54:13 PM,1129,290323538,1,Order cancelled through app,Customer Refusal
2023-07-04,3:19:53 PM,1284,290279545,1,Order cancelled through app,Customer Refusal
2023-07-04,4:58:59 PM,1002,290326405,2,Order cancelled through app,Customer Refusal
2023-07-04,5:15:31 PM,1302,290336840,2,Cancelled by Restaurant,Stock Shortage
2023-07-04,5:08:36 PM,1302,290332413,2,Order cancelled through app,Customer Refusal
2023-07-04,5:23:04 PM,1129,290341642,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,5:28:02 PM,1006,290344557,1,Order cancelled through app,Customer Refusal
2023-07-04,5:29:09 PM,1084,290345192,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,12:46:46 PM,1002,290118587,1,Order cancelled through app,Customer Refusal
2023-07-04,5:27:29 PM,1282,290344238,2,Cancelled by Restaurant,Item Unavailable
2023-07-04,5:44:16 PM,1091,290353876,2,Cancelled by Restaurant,Stock Shortage
2023-07-04,11:30:23 AM,1099,290079902,1,Order cancelled through app,Customer Refusal
2023-07-04,5:49:01 PM,1002,290356416,1,Order cancelled through app,Customer Refusal
2023-07-04,5:50:58 PM,1135,290357444,3,Order cancelled through app,Customer Refusal
2023-07-04,5:59:41 PM,1302,290361814,1,Order cancelled through app,Customer Refusal
2023-07-04,6:06:06 PM,1200,290364550,1,Order cancelled through app,Customer Refusal
2023-07-04,6:01:28 PM,1129,290362574,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,6:11:00 PM,1135,290366639,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,6:23:42 PM,1135,290371616,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,6:27:18 PM,1282,290372931,1,Order cancelled through app,Customer Refusal
2023-07-04,7:01:55 PM,1002,290383148,1,Order cancelled through app,Customer Refusal
2023-07-04,1:36:15 PM,1002,290198081,1,Order cancelled through app,Customer Refusal
2023-07-04,8:00:54 PM,1305,290398044,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,8:34:41 PM,1200,290404762,1,Order cancelled through app,Customer Refusal
2023-07-04,9:17:34 PM,1200,290413045,1,Order cancelled through app,Customer Refusal
2023-07-04,9:53:18 PM,1006,290417429,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,10:34:37 PM,1302,290420455,1,Order cancelled through app,Customer Refusal
2023-07-04,10:42:46 PM,1129,290420851,1,Order cancelled through app,Customer Refusal
2023-07-04,11:53:11 PM,1200,290424839,1,Order cancelled through app,Customer Refusal
2023-07-05,12:27:27 AM,1302,290432882,2,Order cancelled through app,Customer Refusal
2023-07-05,6:36:25 AM,1282,290443354,1,Order cancelled through app,Customer Refusal
2023-07-05,7:27:53 AM,1282,290444933,1,Order cancelled through app,Customer Refusal
2023-07-05,8:08:07 AM,1162,290448739,1,Order cancelled through app,Customer Refusal
2023-07-05,8:19:05 AM,1346,290451358,1,Order cancelled through app,Customer Refusal
2023-07-05,8:24:10 AM,1395,290452656,1,Order cancelled through app,Customer Refusal
2023-07-05,8:44:55 AM,1284,290459705,1,Order cancelled through app,Customer Refusal
2023-07-05,9:09:20 AM,1094,290470072,1,Order cancelled through app,Customer Refusal
2023-07-05,9:21:24 AM,1002,290475999,1,Order cancelled through app,Customer Refusal
2023-07-05,9:25:18 AM,1284,290477928,1,Order cancelled through app,Customer Refusal
2023-07-05,9:25:11 AM,1398,290477878,2,Cancelled by Restaurant,Item Unavailable
2023-07-05,9:40:46 AM,1002,290485666,1,Order cancelled through app,Customer Refusal
2023-07-05,8:43:54 AM,1284,290459324,1,Order cancelled through app,Customer Refusal
2023-07-05,9:59:14 AM,1135,290494821,1,Order cancelled through app,Customer Refusal
2023-07-05,10:09:47 AM,1002,290499375,1,Order cancelled through app,Customer Refusal
2023-07-05,10:30:15 AM,1302,290507620,1,Order cancelled through app,Customer Refusal
2023-07-05,10:52:34 AM,1129,290515521,1,Order cancelled through app,Customer Refusal
2023-07-05,11:02:39 AM,1002,290518957,1,Order cancelled through app,Customer Refusal
2023-07-05,9:40:27 AM,1284,290485491,2,Order cancelled through app,Customer Refusal
2023-07-05,11:06:54 AM,1200,290520618,1,Order cancelled through app,Customer Refusal
2023-07-05,11:06:05 AM,1284,290520308,1,Order cancelled through app,Customer Refusal
2023-07-05,11:38:01 AM,1084,290531237,3,Order cancelled through app,Customer Refusal
2023-07-05,11:43:29 AM,1006,290533170,1,Order cancelled through app,Customer Refusal
2023-07-05,12:00:49 PM,1145,290538852,1,Order cancelled through app,Customer Refusal
2023-07-05,12:25:20 PM,1395,290550640,5,Order cancelled through app,Customer Refusal
2023-07-05,12:35:14 PM,1002,290558297,1,Order cancelled through app,Customer Refusal
2023-07-05,12:28:37 PM,1395,290552801,1,Order cancelled through app,Customer Refusal
2023-07-05,12:38:17 PM,1302,290561566,1,Order cancelled through app,Customer Refusal
2023-07-05,12:40:31 PM,1346,290564075,1,Order cancelled through app,Customer Refusal
2023-07-05,12:41:01 PM,1284,290564615,1,Order cancelled through app,Customer Refusal
2023-07-05,12:43:24 PM,1002,290567196,1,Order cancelled through app,Customer Refusal
2023-07-05,12:51:47 PM,1002,290577199,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,12:54:50 PM,1129,290581236,1,Order cancelled through app,Customer Refusal
2023-07-05,1:07:33 PM,1287,290601023,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,1:07:13 PM,1463,290600389,1,Order cancelled through app,Customer Refusal
2023-07-05,1:08:43 PM,1295,290603131,1,Order cancelled through app,Customer Refusal
2023-07-05,12:16:16 PM,1214,290545816,1,Order cancelled through app,Customer Refusal
2023-07-05,1:11:47 PM,1002,290609012,1,Order cancelled through app,Customer Refusal
2023-07-05,1:09:45 PM,1282,290605089,1,Order cancelled through app,Customer Refusal
2023-07-05,1:09:36 PM,1002,290604819,1,Order cancelled through app,Customer Refusal
2023-07-05,1:14:42 PM,1302,290614623,2,Order cancelled through app,Customer Refusal
2023-07-05,1:13:10 PM,1276,290611671,1,Order cancelled through app,Customer Refusal
2023-07-05,12:43:00 PM,1162,290566765,1,Order cancelled through app,Customer Refusal
2023-07-05,1:18:37 PM,1002,290622055,1,Order cancelled through app,Customer Refusal
2023-07-05,1:17:52 PM,1282,290620595,1,Order cancelled through app,Customer Refusal
2023-07-05,12:47:19 PM,1302,290571622,1,Order cancelled through app,Customer Refusal
2023-07-05,1:19:38 PM,1346,290623945,1,Order cancelled through app,Customer Refusal
2023-07-05,1:22:52 PM,1002,290629902,1,Order cancelled through app,Customer Refusal
2023-07-05,1:18:42 PM,1302,290622192,1,Order cancelled through app,Customer Refusal
2023-07-05,1:24:38 PM,1002,290633148,1,Order cancelled through app,Customer Refusal
2023-07-05,1:22:59 PM,1302,290630132,2,Order cancelled through app,Customer Refusal
2023-07-05,1:26:49 PM,1157,290636933,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,1:26:29 PM,1157,290636347,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,12:55:45 PM,1002,290582490,1,Order cancelled through app,Customer Refusal
2023-07-05,1:12:39 PM,1002,290610698,1,Order cancelled through app,Customer Refusal
2023-07-05,1:32:28 PM,1200,290646672,1,Order cancelled through app,Customer Refusal
2023-07-05,12:56:35 PM,1284,290583588,1,Order cancelled through app,Customer Refusal
2023-07-05,1:16:54 PM,1215,290618724,1,Order cancelled through app,Customer Refusal
2023-07-05,1:33:19 PM,1084,290648086,1,Order cancelled through app,Customer Refusal
2023-07-05,12:09:52 PM,1282,290542963,1,Order cancelled through app,Customer Refusal
2023-07-05,1:22:57 PM,1215,290630034,1,Order cancelled through app,Customer Refusal
2023-07-05,1:40:45 PM,1302,290660170,1,Order cancelled through app,Customer Refusal
2023-07-05,1:40:49 PM,1302,290660311,1,Order cancelled through app,Customer Refusal
2023-07-05,1:20:57 PM,1117,290626288,1,Order cancelled through app,Customer Refusal
2023-07-05,1:44:30 PM,1002,290666066,1,Order cancelled through app,Customer Refusal
2023-07-05,1:39:13 PM,1302,290657775,1,Order cancelled through app,Customer Refusal
2023-07-05,12:19:37 PM,1284,290547587,1,Order cancelled through app,Customer Refusal
2023-07-05,1:49:59 PM,1295,290674128,1,Order cancelled through app,Customer Refusal
2023-07-05,1:49:29 PM,1302,290673450,1,Order cancelled through app,Customer Refusal
2023-07-05,1:54:20 PM,1145,290680196,1,Order cancelled through app,Customer Refusal
2023-07-05,1:56:26 PM,1145,290683006,1,Order cancelled through app,Customer Refusal
2023-07-05,12:43:18 PM,1407,290567091,1,Order cancelled through app,Customer Refusal
2023-07-05,1:53:06 PM,1091,290678515,3,Cancelled by Restaurant,Customer Refusal
2023-07-05,1:11:46 PM,1302,290608981,1,Order cancelled through app,Customer Refusal
2023-07-05,2:10:34 PM,1091,290700010,1,Order cancelled through app,Customer Refusal
2023-07-05,2:11:25 PM,1378,290700929,3,Cancelled by Restaurant,Customer Refusal
2023-07-05,2:16:09 PM,1200,290705662,1,Order cancelled through app,Customer Refusal
2023-07-05,2:17:29 PM,1006,290706956,2,Order cancelled through app,Customer Refusal
2023-07-05,2:18:53 PM,1200,290708224,1,Order cancelled through app,Customer Refusal
2023-07-05,2:22:58 PM,1287,290711553,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,2:24:59 PM,1302,290713120,1,Order cancelled through app,Customer Refusal
2023-07-05,2:24:53 PM,1145,290713050,1,Order cancelled through app,Customer Refusal
2023-07-05,2:17:37 PM,1117,290707096,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,2:32:40 PM,1200,290718499,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,2:35:59 PM,1117,290720497,1,Order cancelled through app,Customer Refusal
2023-07-05,2:46:24 PM,1117,290726268,1,Order cancelled through app,Customer Refusal
2023-07-05,2:53:19 PM,1302,290729470,1,Order cancelled through app,Customer Refusal
2023-07-05,3:08:14 PM,1312,290735142,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,3:12:33 PM,1129,290736647,1,Order cancelled through app,Customer Refusal
2023-07-05,3:40:25 PM,1074,290746308,1,Order cancelled through app,Customer Refusal
2023-07-05,3:42:19 PM,1113,290747092,1,Cancelled by Restaurant,High Demand at the Restaurant
2023-07-05,3:45:30 PM,1113,290748261,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,4:07:27 PM,1302,290758072,1,Order cancelled through app,Customer Refusal
2023-07-05,4:20:11 PM,1200,290766262,1,Order cancelled through app,Customer Refusal
2023-07-05,4:18:37 PM,1145,290765213,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,4:27:11 PM,1084,290770605,2,Order cancelled through app,Customer Refusal
2023-07-05,4:24:34 PM,1302,290768994,2,Order cancelled through app,Customer Refusal
2023-07-05,2:03:00 PM,1135,290691343,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,4:37:31 PM,1282,290776766,1,Order cancelled through app,Customer Refusal
2023-07-05,4:42:35 PM,1215,290780042,1,Order cancelled through app,Customer Refusal
2023-07-05,4:40:58 PM,1303,290779071,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,5:03:46 PM,1084,290793974,1,Order cancelled through app,Customer Refusal
2023-07-05,5:06:30 PM,1091,290795743,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,5:04:49 PM,1074,290794648,1,Order cancelled through app,Customer Refusal
2023-07-05,5:10:15 PM,1463,290798334,3,Cancelled by Restaurant,Stock Shortage
2023-07-05,3:32:36 PM,1284,290743506,4,Order cancelled through app,Customer Refusal
2023-07-05,5:29:26 PM,1200,290810870,1,Order cancelled through app,Customer Refusal
2023-07-05,5:31:28 PM,1200,290812053,1,Order cancelled through app,Customer Refusal
2023-07-05,5:30:32 PM,1129,290811495,1,Order cancelled through app,Customer Refusal
2023-07-05,5:37:45 PM,1200,290815924,1,Order cancelled through app,Customer Refusal
2023-07-05,5:38:37 PM,1002,290816450,1,Order cancelled through app,Customer Refusal
2023-07-05,5:55:11 PM,1002,290826432,3,Order cancelled through app,Customer Refusal
2023-07-05,5:53:46 PM,1145,290825615,1,Order cancelled through app,Customer Refusal
2023-07-05,5:55:09 PM,1002,290826414,2,Order cancelled through app,Customer Refusal
2023-07-05,5:57:05 PM,1002,290827372,3,Order cancelled through app,Customer Refusal
2023-07-05,6:05:06 PM,1302,290831357,8,Order cancelled through app,Customer Refusal
2023-07-05,6:08:33 PM,1200,290833068,1,Order cancelled through app,Customer Refusal
2023-07-05,5:58:41 PM,1303,290828182,1,Order cancelled through app,Customer Refusal
2023-07-05,6:26:59 PM,1006,290841219,1,Order cancelled through app,Customer Refusal
2023-07-05,6:45:09 PM,1117,290847640,2,Order cancelled through app,Customer Refusal
2023-07-05,6:45:11 PM,1084,290847650,1,Cancelled by Restaurant,Closed Premises
2023-07-05,6:57:10 PM,1282,290851532,1,Order cancelled through app,Customer Refusal
2023-07-05,7:10:38 PM,1395,290858359,1,Order cancelled through app,Customer Refusal
2023-07-05,7:15:20 PM,1145,290860241,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,7:29:57 PM,1084,290864483,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,7:36:10 PM,1129,290866151,1,Order cancelled through app,Customer Refusal
2023-07-05,7:39:42 PM,1002,290867257,1,Order cancelled through app,Customer Refusal
2023-07-05,8:07:05 PM,1282,290874003,1,Order cancelled through app,Customer Refusal
2023-07-05,8:07:21 PM,1145,290874082,1,Order cancelled through app,Customer Refusal
2023-07-05,1:32:38 PM,1302,290646935,1,Order cancelled through app,Customer Refusal
2023-07-05,7:09:36 PM,1129,290857750,1,Order cancelled through app,Customer Refusal
2023-07-05,8:30:03 PM,1302,290879719,2,Order cancelled through app,Customer Refusal
2023-07-05,8:37:32 PM,1084,290881958,2,Order cancelled through app,Customer Refusal
2023-07-05,8:58:45 PM,1200,290887125,1,Order cancelled through app,Customer Refusal
2023-07-05,8:54:57 PM,1145,290886338,1,Order cancelled through app,Customer Refusal
2023-07-05,6:21:35 PM,1145,290838945,1,Order cancelled through app,Customer Refusal
2023-07-05,9:08:23 PM,1084,290889454,1,Order cancelled through app,Customer Refusal
2023-07-05,9:28:54 PM,1129,290893993,1,Order cancelled through app,Customer Refusal
2023-07-05,9:30:13 PM,1145,290894202,1,Order cancelled through app,Customer Refusal
2023-07-05,9:34:07 PM,1145,290894877,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,10:08:03 PM,1129,290900328,2,Order cancelled through app,Customer Refusal
2023-07-05,11:02:35 PM,1200,290905115,1,Order cancelled through app,Customer Refusal
2023-07-05,11:05:34 PM,1200,290905231,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,12:14:44 AM,1129,290916713,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,1:07:51 AM,1282,290918463,1,Order cancelled through app,Customer Refusal
2023-07-06,1:27:34 AM,1200,290919129,2,Order cancelled through app,Customer Refusal
2023-07-06,6:41:07 AM,1200,290930174,1,Order cancelled through app,Customer Refusal
2023-07-05,7:00:03 PM,1232,290852860,3,Cancelled by Restaurant,Item Unavailable
2023-07-06,8:22:02 AM,1002,290938373,1,Order cancelled through app,Customer Refusal
2023-07-06,8:22:05 AM,1117,290938383,1,Order cancelled through app,Customer Refusal
2023-07-06,9:21:28 AM,1284,290961694,2,Order cancelled through app,Customer Refusal
2023-07-06,9:38:46 AM,1282,290970176,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,9:52:04 AM,1106,290976600,1,Cancelled by Restaurant,High Demand at the Restaurant
2023-07-06,9:59:58 AM,1002,290980188,1,Order cancelled through app,Customer Refusal
2023-07-06,10:09:08 AM,1129,290983984,2,Order cancelled through app,Customer Refusal
2023-07-06,10:10:21 AM,1162,290984511,1,Order cancelled through app,Customer Refusal
2023-07-06,10:14:09 AM,1162,290986153,1,Order cancelled through app,Customer Refusal
2023-07-06,10:28:58 AM,1129,290992200,2,Cancelled by Restaurant,Item Unavailable
2023-07-06,9:33:00 AM,1002,290967380,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,9:56:39 AM,1002,290978723,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,10:07:06 AM,1002,290983136,1,Order cancelled through app,Customer Refusal
2023-07-06,10:37:54 AM,1390,290995267,4,Order cancelled through app,Customer Refusal
2023-07-06,10:42:40 AM,1135,290996935,2,Cancelled by Restaurant,Stock Shortage
2023-07-06,9:46:12 AM,1002,290973816,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,10:43:46 AM,1091,290997355,4,Order cancelled through app,Customer Refusal
2023-07-06,11:20:25 AM,1200,291010243,1,Order cancelled through app,Customer Refusal
2023-07-06,11:33:40 AM,1002,291014420,3,Order cancelled through app,Customer Refusal
2023-07-06,11:40:19 AM,1129,291016566,2,Order cancelled through app,Customer Refusal
2023-07-06,11:25:39 AM,1287,291011950,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,11:34:54 AM,1002,291014807,1,Order cancelled through app,Customer Refusal
2023-07-06,9:05:08 AM,1385,290954005,1,Order cancelled through app,Customer Refusal
2023-07-06,12:04:28 PM,1282,291024579,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,12:19:33 PM,1377,291034867,1,Order cancelled through app,Customer Refusal
2023-07-06,12:30:28 PM,1200,291043192,1,Order cancelled through app,Customer Refusal
2023-07-06,12:32:07 PM,1002,291044421,1,Order cancelled through app,Customer Refusal
2023-07-06,12:32:10 PM,1002,291044465,1,Order cancelled through app,Customer Refusal
2023-07-06,12:32:34 PM,1467,291044822,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,12:34:10 PM,1002,291046201,1,Order cancelled through app,Customer Refusal
2023-07-06,12:37:16 PM,1282,291048968,1,Order cancelled through app,Customer Refusal
2023-07-06,12:44:17 PM,1282,291056100,5,Order cancelled through app,Customer Refusal
2023-07-06,12:46:48 PM,1002,291059023,1,Order cancelled through app,Customer Refusal
2023-07-06,12:52:37 PM,1302,291065689,1,Order cancelled through app,Customer Refusal
2023-07-06,12:53:14 PM,1129,291066357,4,Order cancelled through app,Customer Refusal
